OTU	KW_Statistic	DF	P_value	Test	Taxonomy	p.value.fdr	p.value.hochberg	p.value.bonferonni
Zotu1064	5.91722429	5	0.31435688	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	3.46E-01	0.848278031	1
Zotu473	5.912034495	5	0.314872684	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.46E-01	0.848278031	1
Zotu882	5.906515346	5	0.315421946	Kruskal-Wallis rank sum test	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:Candidatus_Saccharimonas	3.47E-01	0.848278031	1
Zotu789	5.902845936	5	0.315787536	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	3.47E-01	0.848278031	1
Zotu903	5.881455379	5	0.317925289	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_013,s:uncultured_bacterium	3.50E-01	0.850845208	1
Zotu576	5.872804511	5	0.318793038	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	3.51E-01	0.850845208	1
Zotu1068	5.871856881	5	0.318888204	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.51E-01	0.850845208	1
Zotu212	5.85484714	5	0.320600169	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.53E-01	0.853499331	1
Zotu483	5.828831963	5	0.32323226	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	3.56E-01	0.8540576	1
Zotu98	5.817404312	5	0.324393722	Kruskal-Wallis rank sum test	k:Bacteria,p:Cyanobacteria,c:Melainabacteria,o:Gastranaerophilales,f:uncultured_bacterium,g:uncultured_bacterium,s:uncultured_bacterium	3.57E-01	0.8540576	1
Zotu296	5.81532122	5	0.324605786	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.57E-01	0.8540576	1
Zotu243	5.795738835	5	0.326604555	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.59E-01	0.8540576	1
Zotu701	5.783047572	5	0.327905001	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.61E-01	0.8540576	1
Zotu570	5.781955736	5	0.328017065	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.61E-01	0.8540576	1
Zotu349	5.77943665	5	0.328275731	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:ASF356,s:uncultured_bacterium	3.61E-01	0.8540576	1
Zotu435	5.776769291	5	0.328549794	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.61E-01	0.8540576	1
Zotu522	5.774603801	5	0.32877242	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	3.62E-01	0.8540576	1
Zotu38	5.763575606	5	0.329907985	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	3.63E-01	0.8540576	1
Zotu312	5.76283134	5	0.32998473	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.63E-01	0.8540576	1
Zotu761	5.759832036	5	0.330294142	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	3.63E-01	0.8540576	1
Zotu289	5.747832535	5	0.331534248	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.65E-01	0.8540576	1
Zotu523	5.738170721	5	0.332535352	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	3.66E-01	0.8540576	1
Zotu283	5.737452068	5	0.332609907	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	3.66E-01	0.8540576	1
Zotu1092	5.732492477	5	0.333124778	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.66E-01	0.8540576	1
Zotu367	5.729339789	5	0.333452385	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	3.67E-01	0.8540576	1
Zotu608	5.710972799	5	0.335365859	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	3.69E-01	0.8540576	1
Zotu1110	5.698325619	5	0.336688302	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_005,s:uncultured_bacterium	3.70E-01	0.8540576	1
Zotu288	5.69349446	5	0.337194516	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	3.71E-01	0.8540576	1
Zotu92	5.690435633	5	0.337515322	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	3.71E-01	0.8540576	1
Zotu928	5.675943031	5	0.339038443	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae	3.73E-01	0.8540576	1
Zotu9	5.675146199	5	0.339122338	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes,s:uncultured_bacterium	3.73E-01	0.8540576	1
Zotu946	5.670614365	5	0.339599777	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	3.74E-01	0.8540576	1
Zotu797	5.649077428	5	0.341875712	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.76E-01	0.8540576	1
Zotu1125	5.648962735	5	0.341887863	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	3.76E-01	0.8540576	1
Zotu726	5.645102897	5	0.342296983	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	3.77E-01	0.8540576	1
Zotu734	5.62660445	5	0.344262848	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.79E-01	0.8540576	1
Zotu387	5.608429733	5	0.346202594	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	3.81E-01	0.8540576	1
Zotu94	5.604951006	5	0.346574807	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.81E-01	0.8540576	1
Zotu207	5.59956117	5	0.347152097	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	3.82E-01	0.8540576	1
Zotu138	5.594916279	5	0.347650178	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.82E-01	0.8540576	1
Zotu17	5.594343241	5	0.347711664	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	3.82E-01	0.8540576	1
Zotu200	5.588191049	5	0.34837229	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	3.83E-01	0.8540576	1
Zotu15	5.585946964	5	0.348613496	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,s:uncultured_bacterium	3.83E-01	0.8540576	1
Zotu832	5.582234818	5	0.349012771	Kruskal-Wallis rank sum test	k:Bacteria	3.84E-01	0.8540576	1
Zotu1168	5.574070899	5	0.349892082	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	3.85E-01	0.8540576	1
Zotu1205	5.544512825	5	0.353089573	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	3.88E-01	0.8540576	1
Zotu301	5.541417588	5	0.353425664	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.89E-01	0.8540576	1
Zotu1140	5.530442804	5	0.354619264	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	3.90E-01	0.8540576	1
Zotu825	5.521025949	5	0.355645818	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_010,s:uncultured_bacterium	3.91E-01	0.8540576	1
Zotu168	5.51738985	5	0.356042789	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	3.92E-01	0.8540576	1
Zotu1004	5.516445614	5	0.356145929	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Pseudomonadales,f:Moraxellaceae,g:Acinetobacter	3.92E-01	0.8540576	1
Zotu309	5.509429341	5	0.356913027	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	3.93E-01	0.8540576	1
Zotu791	5.493662629	5	0.358641297	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.95E-01	0.8540576	1
Zotu209	5.492146722	5	0.35880779	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.95E-01	0.8540576	1
Zotu280	5.491227548	5	0.358908771	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae	3.95E-01	0.8540576	1
Zotu1051	5.4655661	5	0.361736459	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	3.98E-01	0.8540576	1
Zotu284	5.459507712	5	0.36240644	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	3.99E-01	0.8540576	1
Zotu780	5.458466651	5	0.36252166	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Anaeroplasmatales,f:Anaeroplasmataceae,g:Anaeroplasma	3.99E-01	0.8540576	1
Zotu810	5.458466651	5	0.36252166	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	3.99E-01	0.8540576	1
Zotu105	5.43186367	5	0.365475134	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	4.02E-01	0.8540576	1
Zotu670	5.431332511	5	0.365534283	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	4.02E-01	0.8540576	1
Zotu807	5.413947492	5	0.367474136	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	4.04E-01	0.8540576	1
Zotu1182	5.411141594	5	0.36778793	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	4.05E-01	0.8540576	1
Zotu113	5.376973547	5	0.371624804	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.09E-01	0.8540576	1
Zotu430	5.375483811	5	0.371792754	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.09E-01	0.8540576	1
Zotu1132	5.372922761	5	0.372081613	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes,s:uncultured_bacterium	4.09E-01	0.8540576	1
Zotu925	5.366284387	5	0.372831108	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	4.10E-01	0.8540576	1
Zotu421	5.357225342	5	0.373855678	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.11E-01	0.8540576	1
Zotu751	5.352344543	5	0.374408539	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.12E-01	0.8540576	1
Zotu330	5.343786261	5	0.37537939	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.13E-01	0.8540576	1
Zotu239	5.341475947	5	0.375641785	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.13E-01	0.8540576	1
Zotu743	5.339051727	5	0.37591726	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	4.14E-01	0.8540576	1
Zotu626	5.337896333	5	0.376048603	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	4.14E-01	0.8540576	1
Zotu722	5.336467147	5	0.376211118	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.14E-01	0.8540576	1
Zotu503	5.330902682	5	0.376844343	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales,f:Eggerthellaceae,g:Enterorhabdus,s:uncultured_bacterium	4.15E-01	0.8540576	1
Zotu203	5.32243564	5	0.377809355	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	4.16E-01	0.8540576	1
Zotu1095	5.320641167	5	0.378014105	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.16E-01	0.8540576	1
Zotu292	5.306257298	5	0.379658206	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	4.18E-01	0.8540576	1
Zotu1159	5.303769739	5	0.37994306	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	4.18E-01	0.8540576	1
Zotu248	5.291974633	5	0.381295832	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.19E-01	0.8540576	1
Zotu886	5.283392384	5	0.382282298	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Staphylococcaceae	4.21E-01	0.8540576	1
Zotu985	5.28205079	5	0.38243667	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae,g:uncultured,s:uncultured_bacterium	4.21E-01	0.8540576	1
Zotu490	5.264756492	5	0.384430661	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	4.23E-01	0.8540576	1
Zotu55	5.250392119	5	0.386092488	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	4.25E-01	0.8540576	1
Zotu470	5.234528302	5	0.387933741	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.27E-01	0.8540576	1
Zotu1019	5.229337781	5	0.388537541	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	4.27E-01	0.8540576	1
Zotu1039	5.228016798	5	0.388691314	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.28E-01	0.8540576	1
Zotu229	5.226079243	5	0.38891694	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.28E-01	0.8540576	1
Zotu1025	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.28E-01	0.8540576	1
Zotu1080	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	4.28E-01	0.8540576	1
Zotu1096	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Acetitomaculum	4.28E-01	0.8540576	1
Zotu1166	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	4.28E-01	0.8540576	1
Zotu1184	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.28E-01	0.8540576	1
Zotu1211	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.28E-01	0.8540576	1
Zotu834	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria	4.28E-01	0.8540576	1
Zotu877	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.28E-01	0.8540576	1
Zotu920	5.222222222	5	0.389366362	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.28E-01	0.8540576	1
Zotu772	5.218899407	5	0.389753834	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.29E-01	0.8540576	1
Zotu980	5.212707571	5	0.390476592	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	4.30E-01	0.8540576	1
Zotu629	5.183449396	5	0.393904678	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.33E-01	0.8540576	1
Zotu1030	5.177201475	5	0.394639473	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_UCG_010,s:uncultured_bacterium	4.34E-01	0.8540576	1
Zotu297	5.170381486	5	0.39544265	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.35E-01	0.8540576	1
Zotu874	5.16948353	5	0.395548487	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales,f:Eggerthellaceae	4.35E-01	0.8540576	1
Zotu344	5.161878756	5	0.396445612	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:A2,s:uncultured_bacterium	4.36E-01	0.8540576	1
Zotu869	5.156583777	5	0.397071098	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.37E-01	0.8540576	1
Zotu1084	5.156454686	5	0.397086356	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	4.37E-01	0.8540576	1
Zotu1078	5.156425658	5	0.397089787	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Leuconostoc,s:Leuconostoc_citreum	4.37E-01	0.8540576	1
Zotu58	5.153297104	5	0.397459695	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.37E-01	0.8540576	1
Zotu826	5.151470553	5	0.397675772	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	4.37E-01	0.8540576	1
Zotu573	5.144262424	5	0.398529279	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.38E-01	0.8540576	1
Zotu1017	5.140848489	5	0.398933967	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.39E-01	0.8540576	1
Zotu949	5.133874988	5	0.399761501	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.40E-01	0.8540576	1
Zotu14	5.110625014	5	0.402529207	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:uncultured_bacterium	4.43E-01	0.8540576	1
Zotu163	5.110015307	5	0.402601966	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:GCA_900066575,s:uncultured_bacterium	4.43E-01	0.8540576	1
Zotu568	5.108371126	5	0.402798221	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	4.43E-01	0.8540576	1
Zotu1120	5.107486422	5	0.40290385	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	4.43E-01	0.8540576	1
Zotu455	5.106954656	5	0.402967349	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.43E-01	0.8540576	1
Zotu370	5.089057014	5	0.405108597	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII	4.46E-01	0.8540576	1
Zotu220	5.080685253	5	0.406112889	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.47E-01	0.8540576	1
Zotu768	5.071949152	5	0.407162725	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group,g:uncultured_bacterium,s:uncultured_bacterium	4.48E-01	0.8540576	1
Zotu994	5.068624445	5	0.407562754	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	4.48E-01	0.8540576	1
Zotu1208	5.058717641	5	0.408756353	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	4.50E-01	0.8540576	1
Zotu921	5.057850531	5	0.408860939	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	4.50E-01	0.8540576	1
Zotu482	5.056904646	5	0.408975048	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	4.50E-01	0.8540576	1
Zotu99	5.054656127	5	0.409246392	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.50E-01	0.8540576	1
Zotu285	5.049693751	5	0.409845672	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	4.51E-01	0.8540576	1
Zotu556	5.039316068	5	0.411100883	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	4.52E-01	0.8540576	1
Zotu268	5.031875729	5	0.412002438	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcus_1,s:uncultured_bacterium	4.53E-01	0.8540576	1
Zotu843	5.030069758	5	0.412221474	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	4.53E-01	0.8540576	1
Zotu930	5.027179731	5	0.412572155	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	4.54E-01	0.8540576	1
Zotu978	5.0252443	5	0.412807118	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	4.54E-01	0.8540576	1
Zotu898	5.014825225	5	0.414073578	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_005,s:uncultured_rumen_bacterium	4.55E-01	0.8540576	1
Zotu815	5.013229676	5	0.414267754	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	4.56E-01	0.8540576	1
Zotu615	5.005279422	5	0.415236218	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	4.57E-01	0.8540576	1
