OTU	KW_Statistic	DF	P_value	Test	Taxonomy	p.value.fdr	p.value.hochberg	p.value.bonferonni
Zotu111	3.78723128303232	5	0.580437824521011	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.74295147590977	0.74295147590977	1
Zotu1110	9.18379424597317	5	0.101953993813995	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_005,s:uncultured_bacterium	0.408845813577334	0.408845813577334	1
Zotu1111	8.13636139249258	5	0.148878878842889	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_011,s:uncultured_bacterium	0.481833545385546	0.481833545385546	1
Zotu1112	2.37387392350205	5	0.795358347621939	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39,f:uncultured_bacterium,g:uncultured_bacterium,s:uncultured_bacterium	0.869056689924522	0.869056689924522	1
Zotu1113	4.76254752620775	5	0.445541048220571	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.700595107702593	0.700595107702593	1
Zotu1114	7.05710477206088	5	0.216427881412018	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.553145078887797	0.553145078887797	1
Zotu1115	4.86804202124324	5	0.432196032874587	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu1116	14.1647205411179	5	0.0145962599841945	Kruskal-Wallis rank sum test	k:Archaea,p:Euryarchaeota	0.234157867796813	0.234157867796813	1
Zotu1117	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Leuconostocaceae,g:Leuconostoc,s:uncultured_bacterium	0.700595107702593	0.700595107702593	1
Zotu1118	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus	0.700595107702593	0.700595107702593	1
Zotu1119	2.02191125326833	5	0.846104965982695	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.899180353411346	0.899180353411346	1
Zotu112	16.3281296596435	5	0.00596709347532652	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.205552490651055	0.205552490651055	1
Zotu1120	4.10158730158709	5	0.534884606119275	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured	0.734948832069878	0.734948832069878	1
Zotu1121	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	NA	NA	NA
Zotu1122	2.91445452047266	5	0.713172546609939	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.812034897717435	0.812034897717435	1
Zotu1123	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	NA	NA	NA
Zotu1124	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	NA	NA	NA
Zotu1125	2.22056327953182	5	0.817860236294342	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	0.887132551390311	0.887132551390311	1
Zotu1126	12.1694031557284	5	0.0325388676464632	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.26672113876499	0.26672113876499	1
Zotu1127	6.48756657483931	5	0.261622646125112	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.59613481897688	0.59613481897688	1
Zotu1128	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Acetitomaculum	NA	NA	NA
Zotu1129	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	NA	NA	NA
Zotu113	8.82841187000476	5	0.116107088256991	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.439084677968989	0.439084677968989	1
Zotu1130	6.60303030303031	5	0.251876244191827	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.584278312382801	0.584278312382801	1
Zotu1131	12.3060938997125	5	0.0308259690522032	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.260837991436484	0.260837991436484	1
Zotu1132	3.04223804741472	5	0.693473880259878	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes,s:uncultured_bacterium	0.800083181026184	0.800083181026184	1
Zotu1133	3.60242293713815	5	0.607949535593098	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	0.751433581554985	0.751433581554985	1
Zotu1134	5.25596171908717	5	0.385447527582527	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.700595107702593	0.700595107702593	1
Zotu1135	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae	NA	NA	NA
Zotu1136	7.49329870268252	5	0.186460728967981	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.526586746691639	0.526586746691639	1
Zotu1137	2.80181818181798	5	0.730507126121333	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39,f:uncultured_bacterium,g:uncultured_bacterium,s:uncultured_bacterium	0.820013183044776	0.820013183044776	1
Zotu1138	10.8571428571428	5	0.0542871551961768	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.309358860471993	0.309358860471993	1
Zotu1139	4.08888888888884	5	0.536690478771481	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.734948832069878	0.734948832069878	1
Zotu114	4.93567767151168	5	0.42378056198826	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu1140	8.01860465116275	5	0.155213265016197	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.490342171443742	0.490342171443742	1
Zotu1141	0.587044978557937	5	0.988588707198309	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.99260168362343	0.99260168362343	1
Zotu1142	7.66757725033582	5	0.175532776038684	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhodospirillales,f:uncultured	0.517474099658596	0.517474099658596	1
Zotu1143	2.99723718332343	5	0.700411807774647	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.802878212761891	0.802878212761891	1
Zotu1144	3.76785714285703	5	0.583298981177935	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	0.74295147590977	0.74295147590977	1
Zotu1145	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	NA	NA	NA
Zotu1146	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Cytophagales,f:Spirosomaceae,g:Spirosoma,s:uncultured_bacterium	0.700595107702593	0.700595107702593	1
Zotu1147	4.27346293662084	5	0.510752526511714	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.728742529815506	0.728742529815506	1
Zotu1148	4.04901960784318	5	0.542380149410997	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.735877466919404	0.735877466919404	1
Zotu1149	4.06602420040888	5	0.539949813653353	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.734948832069878	0.734948832069878	1
Zotu115	5.06808737974968	5	0.407627399484787	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus	0.700595107702593	0.700595107702593	1
Zotu1150	2.80242371781009	5	0.730414082575133	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.820013183044776	0.820013183044776	1
Zotu1151	10.7352977412731	5	0.0568883127425807	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.319594247530253	0.319594247530253	1
Zotu1152	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	NA	NA	NA
Zotu1153	3.50201243201256	5	0.62308314303037	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.76181552961301	0.76181552961301	1
Zotu1154	7.40947320306256	5	0.191924349871314	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.529124770131331	0.529124770131331	1
Zotu1155	9.37222222222209	5	0.0951072389827976	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus,s:Lactobacillus_fermentum	0.400256966885201	0.400256966885201	1
Zotu1156	11.0051724913417	5	0.051277524611791	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides,s:uncultured_bacterium	0.303838466729568	0.303838466729568	1
Zotu1157	2.09480346790058	5	0.835877795626554	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	0.896067015833687	0.896067015833687	1
Zotu1158	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu1159	3.76785714285703	5	0.583298981177935	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	0.74295147590977	0.74295147590977	1
Zotu116	4.42194125656487	5	0.490394863066694	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.70969200457584	0.70969200457584	1
Zotu1160	4.22831676379845	5	0.517033952723848	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.728742529815506	0.728742529815506	1
Zotu1161	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Rhizobiales,f:Beijerinckiaceae	0.700595107702593	0.700595107702593	1
Zotu1162	4.22831676379845	5	0.517033952723848	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.728742529815506	0.728742529815506	1
Zotu1163	3.76785714285703	5	0.583298981177935	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39,f:uncultured_bacterium,g:uncultured_bacterium,s:uncultured_bacterium	0.74295147590977	0.74295147590977	1
Zotu1164	1.96131687242797	5	0.854471287933395	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.901395309059941	0.901395309059941	1
Zotu1165	3.2586582809224	5	0.660176780169633	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.776947179033629	0.776947179033629	1
Zotu1166	2.80242371781009	5	0.730414082575133	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	0.820013183044776	0.820013183044776	1
Zotu1167	3.31151515151513	5	0.652079184894624	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_1,g:Clostridium_sensu_stricto_8	0.776947179033629	0.776947179033629	1
Zotu1168	7.06413400870875	5	0.215914113230398	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.5530187287256	0.5530187287256	1
Zotu1169	4.7667159180457	5	0.445008725856625	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.700595107702593	0.700595107702593	1
Zotu117	3.94799636882377	5	0.556927289655275	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.741587705698021	0.741587705698021	1
Zotu1170	2.80242371781009	5	0.730414082575133	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales,f:Bacillaceae,g:Bacillus	0.820013183044776	0.820013183044776	1
Zotu1171	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.700595107702593	0.700595107702593	1
Zotu1172	5.04022275620208	5	0.410991111153368	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	0.700595107702593	0.700595107702593	1
Zotu1173	7.3361393637742	5	0.196817221238613	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.533541376260022	0.533541376260022	1
Zotu1174	5.06666666666666	5	0.407798441607489	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	0.700595107702593	0.700595107702593	1
Zotu1175	5.33333333333345	5	0.376567644708964	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.700595107702593	0.700595107702593	1
Zotu1176	5.17625185919677	5	0.394751238756323	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	0.700595107702593	0.700595107702593	1
Zotu1177	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	NA	NA	NA
Zotu1178	5.06666666666666	5	0.407798441607489	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales,f:Eggerthellaceae,g:Enterorhabdus,s:uncultured_bacterium	0.700595107702593	0.700595107702593	1
Zotu1179	4.64455934735148	5	0.460777855013089	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Prevotellaceae,g:Prevotellaceae_UCG_001,s:uncultured_bacterium	0.703963508263768	0.703963508263768	1
Zotu118	13.4092832110531	5	0.0198308175609306	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.241005139949677	0.241005139949677	1
Zotu1180	11.4705200149645	5	0.0428090887430845	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus	0.293020831569044	0.293020831569044	1
Zotu1181	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	NA	NA	NA
Zotu1182	4.51875000000015	5	0.477378678906846	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	0.705180980454791	0.705180980454791	1
Zotu1183	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Archaea,p:Euryarchaeota,c:Methanobacteria,o:Methanobacteriales	0.700595107702593	0.700595107702593	1
Zotu1184	3.54847435619998	5	0.616065871379821	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.757207897640213	0.757207897640213	1
Zotu1185	3.92228057194756	5	0.560659132740684	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.742035397187358	0.742035397187358	1
Zotu1186	2.8063348416289	5	0.729813071845944	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.820013183044776	0.820013183044776	1
Zotu1187	17.5219190211705	5	0.00360929357971403	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	0.180297642144132	0.180297642144132	1
Zotu1188	3.38281121879418	5	0.64118912179697	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.774499233326766	0.774499233326766	1
Zotu1189	7.83704415691107	5	0.165448065502944	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.503667114025759	0.503667114025759	1
Zotu119	4.97529915638258	5	0.418902155439348	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu1190	2.55198613703014	5	0.768646310241519	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:uncultured_bacterium	0.848431654770759	0.848431654770759	1
Zotu1191	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Alphaproteobacteria,o:Sphingomonadales,f:Sphingomonadaceae	0.700595107702593	0.700595107702593	1
Zotu1192	6.69735894285439	5	0.244138414478371	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Bacteroidaceae,g:Bacteroides	0.57692232468996	0.57692232468996	1
Zotu1193	6.31539027888855	5	0.276728227551657	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.611323608502571	0.611323608502571	1
Zotu1194	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	NA	NA	NA
Zotu1195	9.26145369926772	5	0.0990791911510539	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes	0.402741695088414	0.402741695088414	1
Zotu1196	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.700595107702593	0.700595107702593	1
Zotu1197	4.467857142857	5	0.484195527123005	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Bacillales	0.705180980454791	0.705180980454791	1
Zotu1198	NA	5	NA	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	NA	NA	NA
Zotu1199	4.07896825396868	5	0.538103444197004	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.734948832069878	0.734948832069878	1
Zotu12	15.5214649165452	5	0.00835179652996934	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	0.217468403016493	0.217468403016493	1
Zotu120	1.45528103306713	5	0.918171961233112	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.943575875949502	0.943575875949502	1
Zotu1200	4.80793126239278	5	0.439767512132305	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.700595107702593	0.700595107702593	1
Zotu1201	4.69999999999997	5	0.453577801720411	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.700595107702593	0.700595107702593	1
Zotu1202	3.48700737350628	5	0.625354483576141	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	0.762330798300086	0.762330798300086	1
Zotu1203	3.07299595849098	5	0.688732940533394	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	0.797163199392879	0.797163199392879	1
Zotu1204	10.6811780353411	5	0.058080825722643	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Blautia,s:uncultured_bacterium	0.324761800167454	0.324761800167454	1
Zotu1205	12.929664651979	5	0.0240468776257013	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	0.249042010888785	0.249042010888785	1
Zotu1206	4.51875000000015	5	0.477378678906846	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales	0.705180980454791	0.705180980454791	1
Zotu1207	4.80754716981125	5	0.439816169518753	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.700595107702593	0.700595107702593	1
Zotu1208	8.83780562975141	5	0.115711071489065	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	0.439084677968989	0.439084677968989	1
Zotu1209	4.60732320714379	5	0.465653614474682	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	0.70469308111734	0.70469308111734	1
